,link_id,roadname,start_lon,start_lat,end_lon,end_lat
168,83597889,首都高速湾岸線,139.90514105902778,35.65190321180555,139.9030056423611,35.65012152777778
169,83597938,首都高速湾岸線,139.9030056423611,35.65012152777778,139.90173828125,35.64907986111111
170,83597971,首都高速湾岸線,139.90173828125,35.64907986111111,139.90124348958332,35.64866753472222
171,83597988,首都高速湾岸線,139.90124348958332,35.64866753472222,139.89138671875,35.640438368055555
172,83598197,首都高速湾岸線,139.89138671875,35.640438368055555,139.88606336805555,35.6376171875
173,83598294,首都高速湾岸線,139.88606336805555,35.6376171875,139.88014322916666,35.638170572916664
174,83598391,首都高速湾岸線,139.88014322916666,35.638170572916664,139.87810546875,35.63889322916667
175,83598432,首都高速湾岸線,139.87810546875,35.63889322916667,139.87213975694445,35.64106987847222
176,83598529,首都高速湾岸線,139.87213975694445,35.64106987847222,139.87194878472224,35.641139322916665
177,83598538,首都高速湾岸線,139.87194878472224,35.641139322916665,139.8717578125,35.64121744791667
178,83598547,首都高速湾岸線,139.8717578125,35.64121744791667,139.87139973958332,35.64134982638889
179,83598556,首都高速湾岸線,139.87139973958332,35.64134982638889,139.8642816840278,35.64396701388889
180,83598677,首都高速湾岸線,139.8642816840278,35.64396701388889,139.85782769097221,35.64616536458333
181,83598782,首都高速湾岸線,139.85782769097221,35.64616536458333,139.85625651041667,35.646397569444446
182,83598807,首都高速湾岸線,139.85625651041667,35.646397569444446,139.8554861111111,35.64646484375
183,83598824,首都高速湾岸線,139.8554861111111,35.64646484375,139.85029947916667,35.64679904513889
184,83598905,首都高速湾岸線,139.85029947916667,35.64679904513889,139.84542317708335,35.64707899305556
185,83598978,首都高速湾岸線,139.84542317708335,35.64707899305556,139.84504340277778,35.64710503472222
186,83598987,首都高速湾岸線,139.84504340277778,35.64710503472222,139.84050998263888,35.647358940972225
187,83599060,首都高速湾岸線,139.84050998263888,35.647358940972225,139.83596354166667,35.647389322916666
188,83599133,首都高速湾岸線,139.83596354166667,35.647389322916666,139.82577907986112,35.64641710069444
189,83599286,首都高速湾岸線,139.82577907986112,35.64641710069444,139.8243988715278,35.64628038194444
190,83599311,首都高速湾岸線,139.8243988715278,35.64628038194444,139.82098958333333,35.645970052083335
191,83599368,首都高速湾岸線,139.82098958333333,35.645970052083335,139.81688585069443,35.645512152777776
192,83599433,首都高速湾岸線,139.81688585069443,35.645512152777776,139.81506076388888,35.64495225694444
193,83599466,首都高速湾岸線,139.81506076388888,35.64495225694444,139.81082682291665,35.64356987847222
194,83599539,首都高速湾岸線,139.81082682291665,35.64356987847222,139.80926432291668,35.643055555555556
195,83599572,首都高速湾岸線,139.80926432291668,35.643055555555556,139.80889756944444,35.64293836805555
196,83599581,首都高速湾岸線,139.80889756944444,35.64293836805555,139.8077907986111,35.642582465277776
197,83599606,首都高速湾岸線,139.8077907986111,35.642582465277776,139.8041059027778,35.6413671875
198,83599671,首都高速湾岸線,139.8041059027778,35.6413671875,139.80252821180557,35.64080729166667
199,83599704,首都高速湾岸線,139.80252821180557,35.64080729166667,139.7991796875,35.639194878472225
200,83599769,首都高速湾岸線,139.7991796875,35.639194878472225,139.79293185763888,35.63575737847222
201,83599882,首都高速湾岸線,139.79293185763888,35.63575737847222,139.79080946180557,35.63465928819444
202,83599923,首都高速湾岸線,139.79080946180557,35.63465928819444,139.78884982638888,35.633600260416664
203,83599940,首都高速湾岸線,139.78884982638888,35.633600260416664,139.78858940972222,35.633463541666664
204,83599949,首都高速湾岸線,139.78858940972222,35.633463541666664,139.78391493055557,35.630900607638885
205,83600054,首都高速湾岸線,139.78391493055557,35.630900607638885,139.78194661458335,35.62983723958333
206,83600095,首都高速湾岸線,139.78194661458335,35.62983723958333,139.7802517361111,35.62890625
207,83600128,首都高速湾岸線,139.7802517361111,35.62890625,139.77903862847222,35.628246527777776
208,83600153,首都高速湾岸線,139.77903862847222,35.628246527777776,139.7783441840278,35.62787326388889
209,83600170,首都高速湾岸線,139.7783441840278,35.62787326388889,139.77801649305556,35.62770182291667
210,83600179,首都高速湾岸線,139.77801649305556,35.62770182291667,139.77485894097222,35.62600694444444
211,83600332,首都高速湾岸線,139.77485894097222,35.62600694444444,139.76993055555556,35.62248914930556
212,83600346,首都高速湾岸線,139.76993055555556,35.62248914930556,139.76922960069444,35.62194878472222
213,83600349,首都高速湾岸線,139.76922960069444,35.62194878472222,139.7587087673611,35.61384765625
214,83600566,首都高速湾岸線,139.7587087673611,35.61384765625,139.7585959201389,35.61376085069445
215,83600575,首都高速湾岸線,139.7585959201389,35.61376085069445,139.7574587673611,35.61287543402778
216,83600600,首都高速湾岸線,139.7574587673611,35.61287543402778,139.75552734375,35.609937065972225
217,83600665,首都高速湾岸線,139.75552734375,35.609937065972225,139.7554513888889,35.60741319444445
218,83600714,首都高速湾岸線,139.7554513888889,35.60741319444445,139.7554513888889,35.607022569444446
219,83600723,首都高速湾岸線,139.7554513888889,35.607022569444446,139.7554513888889,35.60403645833333
220,83600778,首都高速湾岸線,139.7554513888889,35.60403645833333,139.7554513888889,35.60241536458334
221,83600808,首都高速湾岸線,139.7554513888889,35.60241536458334,139.7554058159722,35.59938802083333
222,83600864,首都高速湾岸線,139.7554058159722,35.59938802083333,139.75539930555556,35.59907769097222
223,83600870,首都高速湾岸線,139.75539930555556,35.59907769097222,139.75537543402777,35.59800130208333
224,83600892,首都高速湾岸線,139.75537543402777,35.59800130208333,139.75536892361112,35.59775607638889
225,83600897,首都高速湾岸線,139.75536892361112,35.59775607638889,139.7553537326389,35.59714626736111
226,83600909,首都高速湾岸線,139.7553537326389,35.59714626736111,139.7553537326389,35.59093532986111
227,83601022,首都高速湾岸線,139.7553537326389,35.59093532986111,139.75533854166667,35.587788628472225
228,83601079,首都高速湾岸線,139.75533854166667,35.587788628472225,139.75534505208333,35.58658203125
229,83601104,首都高速湾岸線,139.75534505208333,35.58658203125,139.7553472222222,35.586032986111114
230,83601121,首都高速湾岸線,139.7553472222222,35.586032986111114,139.7554296875,35.58524522569444
231,83601138,首都高速湾岸線,139.7554296875,35.58524522569444,139.75766493055556,35.57727647569445
232,83601291,首都高速湾岸線,139.75766493055556,35.57727647569445,139.75949652777777,35.57147352430555
233,83601404,首都高速湾岸線,139.75949652777777,35.57147352430555,139.76399739583334,35.566820746527775
234,83601517,首都高速湾岸線,139.76399739583334,35.566820746527775,139.76622612847223,35.565753038194444
235,83601558,首都高速湾岸線,139.76622612847223,35.565753038194444,139.7699782986111,35.56390190972222
236,83601623,首都高速湾岸線,139.7699782986111,35.56390190972222,139.77127604166665,35.563250868055555
237,83601648,首都高速湾岸線,139.77127604166665,35.563250868055555,139.77802083333333,35.559787326388886
238,83601769,首都高速湾岸線,139.77802083333333,35.559787326388886,139.77819444444444,35.55967013888889
239,83601778,首都高速湾岸線,139.77819444444444,35.55967013888889,139.78000434027777,35.55827256944445
240,83601819,首都高速湾岸線,139.78000434027777,35.55827256944445,139.78757161458333,35.548411458333334
241,83602028,首都高速湾岸線,139.78757161458333,35.548411458333334,139.78953993055555,35.54559244791667
242,83602093,首都高速湾岸線,139.78953993055555,35.54559244791667,139.79004340277777,35.544921875
243,83602110,首都高速湾岸線,139.79004340277777,35.544921875,139.79099609375,35.54363932291667
244,83602143,首都高速湾岸線,139.79099609375,35.54363932291667,139.79462890625,35.53812282986111
245,83602256,首都高速湾岸線,139.79462890625,35.53812282986111,139.7953298611111,35.53608723958333
246,83602297,首都高速湾岸線,139.7953298611111,35.53608723958333,139.7953754340278,35.53552951388889
247,83602314,首都高速湾岸線,139.7953754340278,35.53552951388889,139.7934157986111,35.524090711805556
248,83602523,首都高速湾岸線,139.7934157986111,35.524090711805556,139.79128689236111,35.517719184027776
249,83602644,首都高速湾岸線,139.79128689236111,35.517719184027776,139.79081597222222,35.51682942708333
250,83602669,首都高速湾岸線,139.79081597222222,35.51682942708333,139.79073133680555,35.516697048611114
251,83602678,首都高速湾岸線,139.79073133680555,35.516697048611114,139.7889691840278,35.51438802083333
252,83602735,首都高速湾岸線,139.7889691840278,35.51438802083333,139.78860243055556,35.51401692708333
253,83602752,首都高速湾岸線,139.78860243055556,35.51401692708333,139.7873068576389,35.51298394097222
254,83602785,首都高速湾岸線,139.7873068576389,35.51298394097222,139.78720703125,35.51292317708333
255,83602794,首都高速湾岸線,139.78720703125,35.51292317708333,139.78612413194443,35.51217447916667
256,83602819,首都高速湾岸線,139.78612413194443,35.51217447916667,139.7780230034722,35.50748046875
257,83602972,首都高速湾岸線,139.7780230034722,35.50748046875,139.77011067708332,35.50325954861111
258,83603117,首都高速湾岸線,139.77011067708332,35.50325954861111,139.7694162326389,35.50294921875
259,83603134,首都高速湾岸線,139.7694162326389,35.50294921875,139.76869140625,35.50262369791667
260,83603151,首都高速湾岸線,139.76869140625,35.50262369791667,139.76117838541666,35.49925564236111
261,83603280,首都高速湾岸線,139.76117838541666,35.49925564236111,139.76082682291667,35.49909939236111
262,83603289,首都高速湾岸線,139.76082682291667,35.49909939236111,139.75669270833333,35.49725260416667
263,83603362,首都高速湾岸線,139.75669270833333,35.49725260416667,139.7467751736111,35.49289496527778
264,83603531,首都高速湾岸線,139.7467751736111,35.49289496527778,139.74295355902777,35.4912109375
265,83603596,首都高速湾岸線,139.74295355902777,35.4912109375,139.74276258680555,35.491139322916666
266,83603605,首都高速湾岸線,139.74276258680555,35.491139322916666,139.73363932291667,35.48709201388889
267,83603758,首都高速湾岸線,139.73363932291667,35.48709201388889,139.72560546875,35.483561197916664
268,83603895,首都高速湾岸線,139.72560546875,35.483561197916664,139.7243771701389,35.48303819444445
269,83603920,首都高速湾岸線,139.7243771701389,35.48303819444445,139.72299696180556,35.482426215277776
270,83603945,首都高速湾岸線,139.72299696180556,35.482426215277776,139.72018880208333,35.48118706597222
271,83603994,首都高速湾岸線,139.72018880208333,35.48118706597222,139.71552734375,35.47913628472222
272,83604075,首都高速湾岸線,139.71552734375,35.47913628472222,139.70562717013888,35.47477864583333
273,83604244,首都高速湾岸線,139.70562717013888,35.47477864583333,139.69390190972223,35.469631076388886
274,83604445,首都高速湾岸線,139.69390190972223,35.469631076388886,139.68608289930555,35.46615668402778
275,83604582,首都高速湾岸線,139.68608289930555,35.46615668402778,139.68428168402778,35.465342881944444
276,83604615,首都高速湾岸線,139.68428168402778,35.465342881944444,139.67891059027778,35.46159505208333
277,83604720,首都高速湾岸線,139.67891059027778,35.46159505208333,139.6785763888889,35.461223958333335
278,83604737,首都高速湾岸線,139.6785763888889,35.461223958333335,139.6770659722222,35.45916449652778
279,83604786,首都高速湾岸線,139.6770659722222,35.45916449652778,139.67671440972222,35.45861979166666
280,83604803,首都高速湾岸線,139.67671440972222,35.45861979166666,139.67144965277777,35.45068576388889
281,83604972,首都高速湾岸線,139.67144965277777,35.45068576388889,139.66780381944446,35.44487847222222
282,83605093,首都高速湾岸線,139.66780381944446,35.44487847222222,139.66753038194443,35.444095052083334
283,83605110,首都高速湾岸線,139.66753038194443,35.444095052083334,139.66720269097223,35.44233072916666
284,83605143,首都高速湾岸線,139.66720269097223,35.44233072916666,139.66733072916668,35.44076388888889
285,83605176,首都高速湾岸線,139.66733072916668,35.44076388888889,139.66859809027778,35.437428385416666
286,83605241,首都高速湾岸線,139.66859809027778,35.437428385416666,139.67051215277777,35.4325
287,83605338,首都高速湾岸線,139.67051215277777,35.4325,139.67061197916667,35.43214409722222
288,83605347,首都高速湾岸線,139.67061197916667,35.43214409722222,139.67087890625,35.431239149305554
289,83605372,首都高速湾岸線,139.67087890625,35.431239149305554,139.67082682291667,35.42243055555556
290,83605524,首都高速湾岸線,139.67082682291667,35.42243055555556,139.67071180555556,35.419932725694444
291,83605581,首都高速湾岸線,139.67071180555556,35.419932725694444,139.66058159722223,35.41243706597222
292,83605806,首都高速湾岸線,139.66058159722223,35.41243706597222,139.65964192708333,35.41269097222222
