,link_id,roadname,start_lon,start_lat
63,83589479,首都高速湾岸線,139.77441623263888,35.62596137152778
64,83589568,首都高速湾岸線,139.77002170138888,35.62280381944444
65,83589593,首都高速湾岸線,139.76914496527777,35.62210286458333
66,83589602,首都高速湾岸線,139.76909071180555,35.622065972222224
67,83589819,首都高速湾岸線,139.75842013888888,35.61390842013889
68,83589852,首都高速湾岸線,139.75718315972222,35.61297743055555
69,83589899,首都高速湾岸線,139.7554513888889,35.61026692708333
70,83589957,首都高速湾岸線,139.75526041666666,35.607784288194445
71,83590055,首都高速湾岸線,139.75520833333334,35.59768446180556
72,83590088,首都高速湾岸線,139.75520182291666,35.5973046875
73,83590097,首都高速湾岸線,139.75520182291666,35.597078993055554
74,83590106,首都高速湾岸線,139.75519314236112,35.59684678819445
75,83590203,首都高速湾岸線,139.75518663194444,35.59495876736111
76,83590284,首都高速湾岸線,139.7551779513889,35.5907421875
77,83590341,首都高速湾岸線,139.75517144097222,35.58768663194444
78,83590366,首都高速湾岸線,139.75516276041665,35.58658203125
79,83590383,首都高速湾岸線,139.7551779513889,35.586009114583334
80,83590416,首都高速湾岸線,139.75529947916667,35.584598524305555
81,83590553,首都高速湾岸線,139.75747395833332,35.577250434027775
82,83590666,首都高速湾岸線,139.75931423611112,35.57143229166667
83,83590779,首都高速湾岸線,139.76389973958334,35.56670355902778
84,83590820,首都高速湾岸線,139.76593532986112,35.565753038194444
85,83590893,首都高速湾岸線,139.7698806423611,35.56377387152778
86,83590918,首都高速湾岸線,139.77118489583333,35.56312717013889
87,83591039,首都高速湾岸線,139.77802083333333,35.55959852430556
88,83591048,首都高速湾岸線,139.77809678819443,35.55954861111111
89,83591089,首都高速湾岸線,139.77997395833333,35.558109809027776
90,83591250,首都高速湾岸線,139.78577039930556,35.55064887152778
91,83591363,首都高速湾岸線,139.78940321180556,35.54552734375
92,83591380,首都高速湾岸線,139.7898459201389,35.544921875
93,83591405,首都高速湾岸線,139.79067708333332,35.54377821180555
94,83591414,首都高速湾岸線,139.7908224826389,35.54357421875
95,83591527,首都高速湾岸線,139.7944921875,35.538081597222224
96,83591568,首都高速湾岸線,139.79514756944445,35.53605685763889
97,83591585,首都高速湾岸線,139.79518446180555,35.535457899305555
98,83591794,首都高速湾岸線,139.79323350694443,35.524090711805556
99,83591915,首都高速湾岸線,139.7911740451389,35.51793619791667
100,83591932,首都高速湾岸線,139.79083116319444,35.51737847222222
101,83591941,首都高速湾岸線,139.7906618923611,35.51698133680556
102,83591950,首都高速湾岸線,139.79063151041666,35.51690538194445
103,83592015,首都高速湾岸線,139.7882595486111,35.51399088541667
104,83592040,首都高速湾岸線,139.78716145833334,35.51307508680556
105,83592057,首都高速湾岸線,139.78620659722222,35.51252604166667
106,83592066,首都高速湾岸線,139.78592447916665,35.51232204861111
107,83592211,首都高速湾岸線,139.7780230034722,35.50773003472222
108,83592356,首都高速湾岸線,139.76973741319443,35.50325954861111
109,83592365,首都高速湾岸線,139.76932508680557,35.503077256944444
110,83592414,首都高速湾岸線,139.76664713541666,35.501875
111,83592519,首都高速湾岸線,139.76075737847222,35.499225260416665
112,83592592,首都高速湾岸線,139.7566015625,35.49737413194445
113,83592625,首都高速湾岸線,139.75483072916666,35.4966015625
114,83592762,首都高速湾岸線,139.7467751736111,35.49303602430555
115,83592835,首都高速湾岸線,139.74286241319444,35.49134331597222
116,83592996,首都高速湾岸線,139.73352430555556,35.48722222222222
117,83593133,首都高速湾岸線,139.72549913194445,35.48369357638889
118,83593158,首都高速湾岸線,139.72428602430554,35.4831640625
119,83593191,首都高速湾岸線,139.72260850694445,35.482426215277776
120,83593240,首都高速湾岸線,139.72012803819445,35.481328125
121,83593321,首都高速湾岸線,139.71552734375,35.47930989583333
122,83593490,首都高速湾岸線,139.7055490451389,35.474934895833336
123,83593691,首都高速湾岸線,139.69381076388888,35.46979383680556
124,83593796,首都高速湾岸線,139.68799696180557,35.467159288194445
125,83593861,首都高速湾岸線,139.68428168402778,35.46551649305555
126,83593974,首都高速湾岸線,139.6787348090278,35.46159505208333
127,83594007,首都高速湾岸線,139.67765190972221,35.460232204861114
128,83594040,首都高速湾岸線,139.6765625,35.458706597222225
129,83594209,首都高速湾岸線,139.67128255208334,35.45076822916667
130,83594386,首都高速湾岸線,139.66701822916667,35.44165798611111
131,83594403,首都高速湾岸線,139.6671484375,35.44076388888889
132,83594444,首都高速湾岸線,139.66770616319445,35.438891059027775
133,83594517,首都高速湾岸線,139.66944444444445,35.43529079861111
134,83594566,首都高速湾岸線,139.67020833333333,35.433033854166666
135,83594575,首都高速湾岸線,139.67026041666668,35.432834201388886
136,83594584,首都高速湾岸線,139.6703754340278,35.43243272569445
137,83594673,首都高速湾岸線,139.6709548611111,35.42641276041667
138,83594809,首都高速湾岸線,139.67055121527778,35.419932725694444
139,83595034,首都高速湾岸線,139.6606792534722,35.41261501736111
140,83595083,首都高速湾岸線,139.65817708333333,35.41359592013889
141,83595116,首都高速湾岸線,139.65701171875,35.41458767361111
142,83595197,首都高速湾岸線,139.65303602430555,35.417378472222225
143,83595766,首都高速湾岸線,139.62178819444443,35.403997395833336
144,83595823,首都高速湾岸線,139.62001085069446,35.40148654513889
145,83595880,首都高速湾岸線,139.61833333333334,35.39909939236111
146,83596073,首都高速湾岸線,139.6179296875,35.389233940972225
147,83596170,首都高速湾岸線,139.62179036458335,35.38528211805556
148,83596291,首都高速湾岸線,139.6285112847222,35.38157986111111
149,83596396,首都高速湾岸線,139.6353472222222,35.37992838541667
150,83596485,首都高速湾岸線,139.64071614583332,35.378270399305556
151,83596598,首都高速湾岸線,139.6429904513889,35.3725390625
152,83596663,首都高速湾岸線,139.64314453125,35.36932508680555
153,83596760,首都高速湾岸線,139.6432573784722,35.363934461805556
154,83596956,首都高速湾岸線,139.94664930555555,35.68666015625
155,83597005,首都高速湾岸線,139.94424479166668,35.68520399305555
156,83597068,首都高速湾岸線,139.94118706597223,35.683328993055554
157,83597198,首都高速湾岸線,139.93425130208334,35.67826822916667
158,83597215,首都高速湾岸線,139.93380208333335,35.677890625
159,83597224,首都高速湾岸線,139.9336111111111,35.677723524305556
160,83597289,首都高速湾岸線,139.9307421875,35.67524088541666
161,83597298,首都高速湾岸線,139.93067491319445,35.67517578125
162,83597419,首都高速湾岸線,139.92528862847223,35.67048611111111
163,83597436,首都高速湾岸線,139.9248220486111,35.67009548611111
164,83597445,首都高速湾岸線,139.92461805555556,35.669911024305556
165,83597598,首都高速湾岸線,139.9181488715278,35.66316840277778
166,83597743,首都高速湾岸線,139.91177083333332,35.657476128472226
167,83597832,首都高速湾岸線,139.9077495659722,35.65411458333333
168,83597889,首都高速湾岸線,139.90514105902778,35.65190321180555
169,83597938,首都高速湾岸線,139.9030056423611,35.65012152777778
170,83597971,首都高速湾岸線,139.90173828125,35.64907986111111
171,83597988,首都高速湾岸線,139.90124348958332,35.64866753472222
172,83598197,首都高速湾岸線,139.89138671875,35.640438368055555
173,83598294,首都高速湾岸線,139.88606336805555,35.6376171875
174,83598391,首都高速湾岸線,139.88014322916666,35.638170572916664
175,83598432,首都高速湾岸線,139.87810546875,35.63889322916667
176,83598529,首都高速湾岸線,139.87213975694445,35.64106987847222
177,83598538,首都高速湾岸線,139.87194878472224,35.641139322916665
178,83598547,首都高速湾岸線,139.8717578125,35.64121744791667
179,83598556,首都高速湾岸線,139.87139973958332,35.64134982638889
180,83598677,首都高速湾岸線,139.8642816840278,35.64396701388889
181,83598782,首都高速湾岸線,139.85782769097221,35.64616536458333
182,83598807,首都高速湾岸線,139.85625651041667,35.646397569444446
183,83598824,首都高速湾岸線,139.8554861111111,35.64646484375
184,83598905,首都高速湾岸線,139.85029947916667,35.64679904513889
185,83598978,首都高速湾岸線,139.84542317708335,35.64707899305556
186,83598987,首都高速湾岸線,139.84504340277778,35.64710503472222
187,83599060,首都高速湾岸線,139.84050998263888,35.647358940972225
188,83599133,首都高速湾岸線,139.83596354166667,35.647389322916666
189,83599286,首都高速湾岸線,139.82577907986112,35.64641710069444
190,83599311,首都高速湾岸線,139.8243988715278,35.64628038194444
191,83599368,首都高速湾岸線,139.82098958333333,35.645970052083335
192,83599433,首都高速湾岸線,139.81688585069443,35.645512152777776
193,83599466,首都高速湾岸線,139.81506076388888,35.64495225694444
194,83599539,首都高速湾岸線,139.81082682291665,35.64356987847222
195,83599572,首都高速湾岸線,139.80926432291668,35.643055555555556
196,83599581,首都高速湾岸線,139.80889756944444,35.64293836805555
197,83599606,首都高速湾岸線,139.8077907986111,35.642582465277776
198,83599671,首都高速湾岸線,139.8041059027778,35.6413671875
199,83599704,首都高速湾岸線,139.80252821180557,35.64080729166667
200,83599769,首都高速湾岸線,139.7991796875,35.639194878472225
201,83599882,首都高速湾岸線,139.79293185763888,35.63575737847222
202,83599923,首都高速湾岸線,139.79080946180557,35.63465928819444
203,83599940,首都高速湾岸線,139.78884982638888,35.633600260416664
204,83599949,首都高速湾岸線,139.78858940972222,35.633463541666664
205,83600054,首都高速湾岸線,139.78391493055557,35.630900607638885
206,83600095,首都高速湾岸線,139.78194661458335,35.62983723958333
207,83600128,首都高速湾岸線,139.7802517361111,35.62890625
208,83600153,首都高速湾岸線,139.77903862847222,35.628246527777776
209,83600170,首都高速湾岸線,139.7783441840278,35.62787326388889
210,83600179,首都高速湾岸線,139.77801649305556,35.62770182291667
211,83600332,首都高速湾岸線,139.77485894097222,35.62600694444444
212,83600346,首都高速湾岸線,139.76993055555556,35.62248914930556
213,83600349,首都高速湾岸線,139.76922960069444,35.62194878472222
214,83600566,首都高速湾岸線,139.7587087673611,35.61384765625
215,83600575,首都高速湾岸線,139.7585959201389,35.61376085069445
216,83600600,首都高速湾岸線,139.7574587673611,35.61287543402778
217,83600665,首都高速湾岸線,139.75552734375,35.609937065972225
218,83600714,首都高速湾岸線,139.7554513888889,35.60741319444445
219,83600723,首都高速湾岸線,139.7554513888889,35.607022569444446
220,83600778,首都高速湾岸線,139.7554513888889,35.60403645833333
221,83600808,首都高速湾岸線,139.7554513888889,35.60241536458334
222,83600864,首都高速湾岸線,139.7554058159722,35.59938802083333
223,83600870,首都高速湾岸線,139.75539930555556,35.59907769097222
224,83600892,首都高速湾岸線,139.75537543402777,35.59800130208333
225,83600897,首都高速湾岸線,139.75536892361112,35.59775607638889
226,83600909,首都高速湾岸線,139.7553537326389,35.59714626736111
227,83601022,首都高速湾岸線,139.7553537326389,35.59093532986111
228,83601079,首都高速湾岸線,139.75533854166667,35.587788628472225
229,83601104,首都高速湾岸線,139.75534505208333,35.58658203125
230,83601121,首都高速湾岸線,139.7553472222222,35.586032986111114
231,83601138,首都高速湾岸線,139.7554296875,35.58524522569444
232,83601291,首都高速湾岸線,139.75766493055556,35.57727647569445
233,83601404,首都高速湾岸線,139.75949652777777,35.57147352430555
234,83601517,首都高速湾岸線,139.76399739583334,35.566820746527775
235,83601558,首都高速湾岸線,139.76622612847223,35.565753038194444
236,83601623,首都高速湾岸線,139.7699782986111,35.56390190972222
237,83601648,首都高速湾岸線,139.77127604166665,35.563250868055555
238,83601769,首都高速湾岸線,139.77802083333333,35.559787326388886
239,83601778,首都高速湾岸線,139.77819444444444,35.55967013888889
240,83601819,首都高速湾岸線,139.78000434027777,35.55827256944445
241,83602028,首都高速湾岸線,139.78757161458333,35.548411458333334
242,83602093,首都高速湾岸線,139.78953993055555,35.54559244791667
243,83602110,首都高速湾岸線,139.79004340277777,35.544921875
244,83602143,首都高速湾岸線,139.79099609375,35.54363932291667
245,83602256,首都高速湾岸線,139.79462890625,35.53812282986111
246,83602297,首都高速湾岸線,139.7953298611111,35.53608723958333
247,83602314,首都高速湾岸線,139.7953754340278,35.53552951388889
248,83602523,首都高速湾岸線,139.7934157986111,35.524090711805556
249,83602644,首都高速湾岸線,139.79128689236111,35.517719184027776
250,83602669,首都高速湾岸線,139.79081597222222,35.51682942708333
251,83602678,首都高速湾岸線,139.79073133680555,35.516697048611114
252,83602735,首都高速湾岸線,139.7889691840278,35.51438802083333
253,83602752,首都高速湾岸線,139.78860243055556,35.51401692708333
254,83602785,首都高速湾岸線,139.7873068576389,35.51298394097222
255,83602794,首都高速湾岸線,139.78720703125,35.51292317708333
256,83602819,首都高速湾岸線,139.78612413194443,35.51217447916667
257,83602972,首都高速湾岸線,139.7780230034722,35.50748046875
258,83603117,首都高速湾岸線,139.77011067708332,35.50325954861111
259,83603134,首都高速湾岸線,139.7694162326389,35.50294921875
260,83603151,首都高速湾岸線,139.76869140625,35.50262369791667
261,83603280,首都高速湾岸線,139.76117838541666,35.49925564236111
262,83603289,首都高速湾岸線,139.76082682291667,35.49909939236111
263,83603362,首都高速湾岸線,139.75669270833333,35.49725260416667
264,83603531,首都高速湾岸線,139.7467751736111,35.49289496527778
265,83603596,首都高速湾岸線,139.74295355902777,35.4912109375
266,83603605,首都高速湾岸線,139.74276258680555,35.491139322916666
267,83603758,首都高速湾岸線,139.73363932291667,35.48709201388889
268,83603895,首都高速湾岸線,139.72560546875,35.483561197916664
269,83603920,首都高速湾岸線,139.7243771701389,35.48303819444445
270,83603945,首都高速湾岸線,139.72299696180556,35.482426215277776
271,83603994,首都高速湾岸線,139.72018880208333,35.48118706597222
272,83604075,首都高速湾岸線,139.71552734375,35.47913628472222
273,83604244,首都高速湾岸線,139.70562717013888,35.47477864583333
274,83604445,首都高速湾岸線,139.69390190972223,35.469631076388886
275,83604582,首都高速湾岸線,139.68608289930555,35.46615668402778
276,83604615,首都高速湾岸線,139.68428168402778,35.465342881944444
277,83604720,首都高速湾岸線,139.67891059027778,35.46159505208333
278,83604737,首都高速湾岸線,139.6785763888889,35.461223958333335
279,83604786,首都高速湾岸線,139.6770659722222,35.45916449652778
280,83604803,首都高速湾岸線,139.67671440972222,35.45861979166666
281,83604972,首都高速湾岸線,139.67144965277777,35.45068576388889
282,83605093,首都高速湾岸線,139.66780381944446,35.44487847222222
283,83605110,首都高速湾岸線,139.66753038194443,35.444095052083334
284,83605143,首都高速湾岸線,139.66720269097223,35.44233072916666
285,83605176,首都高速湾岸線,139.66733072916668,35.44076388888889
286,83605241,首都高速湾岸線,139.66859809027778,35.437428385416666
287,83605338,首都高速湾岸線,139.67051215277777,35.4325
288,83605347,首都高速湾岸線,139.67061197916667,35.43214409722222
289,83605372,首都高速湾岸線,139.67087890625,35.431239149305554
290,83605524,首都高速湾岸線,139.67082682291667,35.42243055555556
291,83605581,首都高速湾岸線,139.67071180555556,35.419932725694444
292,83605806,首都高速湾岸線,139.66058159722223,35.41243706597222
293,83605823,首都高速湾岸線,139.65964192708333,35.41269097222222
294,83605832,首都高速湾岸線,139.6594292534722,35.41275607638889
295,83605961,首都高速湾岸線,139.65303602430555,35.41725260416667
296,83606530,首都高速湾岸線,139.62179036458335,35.40379991319445
297,83606587,首都高速湾岸線,139.61992838541667,35.40112413194444
298,83606636,首都高速湾岸線,139.6185546875,35.39909939236111
299,83606853,首都高速湾岸線,139.61914279513888,35.387905815972225
300,83606918,首都高速湾岸線,139.62179036458335,35.38545138888889
301,83607079,首都高速湾岸線,139.63069227430555,35.38107204861111
302,83607240,首都高速湾岸線,139.64095269097223,35.378270399305556
303,83607353,首都高速湾岸線,139.64317491319446,35.3725390625
304,83607434,首都高速湾岸線,139.64331163194444,35.368435329861114
305,83607491,首都高速湾岸線,139.6433810763889,35.36572265625
306,83607508,首都高速湾岸線,139.6433962673611,35.36505642361111
307,83607533,首都高速湾岸線,139.64340277777777,35.36392361111111
308,83664691,首都高速湾岸線,139.6436480034722,35.36105902777778
309,83664708,首都高速湾岸線,139.64361762152777,35.361629774305555
310,83664977,首都高速湾岸線,139.6434787326389,35.3610546875
311,83664994,首都高速湾岸線,139.64342664930555,35.36161892361111
312,83665115,首都高速湾岸線,139.64306640625,35.36793619791667
313,83670713,首都高速湾岸線,139.63069227430555,35.38107204861111
314,83670746,首都高速湾岸線,139.62885416666666,35.38170355902778
315,83670763,首都高速湾岸線,139.62798394097223,35.38203342013889
316,83670919,首都高速湾岸線,139.62403211805557,35.38350694444444
317,83670984,首都高速湾岸線,139.6275347222222,35.381870659722225
318,83681386,首都高速湾岸線,139.65701171875,35.41458767361111
319,83681558,首都高速湾岸線,139.6649609375,35.413187934027775
320,83681607,首都高速湾岸線,139.66198567708332,35.412259114583335
321,84082074,首都高速神奈川３号狩場線,139.5815993923611,35.43598090277778
322,84082099,首都高速神奈川３号狩場線,139.5815993923611,35.43727213541667
323,84082172,首都高速神奈川３号狩場線,139.58067708333334,35.44076171875
324,84082181,首都高速神奈川３号狩場線,139.58066189236112,35.44112196180556
325,84082222,首都高速神奈川３号狩場線,139.58228515625,35.44225043402778
326,84082231,首都高速神奈川３号狩場線,139.5828276909722,35.44229166666667
327,84082280,首都高速神奈川３号狩場線,139.5859027777778,35.44251519097222
328,84082289,首都高速神奈川３号狩場線,139.58632161458334,35.44255642361111
329,84082306,首都高速神奈川３号狩場線,139.58690104166666,35.44261284722222
330,84082323,首都高速神奈川３号狩場線,139.58631510416666,35.44252604166667
331,84082332,首都高速神奈川３号狩場線,139.58588758680557,35.442469618055554
332,84082381,首都高速神奈川３号狩場線,139.58272135416667,35.442042100694444
333,84082414,首都高速神奈川３号狩場線,139.58105685763888,35.44197265625
334,84082463,首都高速神奈川３号狩場線,139.57813585069445,35.44307074652778
335,84090111,首都高速神奈川３号狩場線,139.5862673611111,35.44238932291667
336,84090176,首都高速神奈川３号狩場線,139.59054036458335,35.44245008680556
337,84090233,首都高速神奈川３号狩場線,139.5938671875,35.44128472222222
338,84090242,首都高速神奈川３号狩場線,139.59424045138888,35.44107204861111
339,84090259,首都高速神奈川３号狩場線,139.5948654513889,35.44076171875
340,84090276,首都高速神奈川３号狩場線,139.5956814236111,35.44031467013889
341,84090293,首都高速神奈川３号狩場線,139.5963302951389,35.44001953125
342,84090358,首都高速神奈川３号狩場線,139.60048177083334,35.43907335069444
343,84090375,首都高速神奈川３号狩場線,139.60118272569446,35.439053819444446
344,84090384,首都高速神奈川３号狩場線,139.60152560763888,35.43902777777778
345,84090441,首都高速神奈川３号狩場線,139.60469184027778,35.43758246527778
346,84090458,首都高速神奈川３号狩場線,139.60537109375,35.436953125
347,84090483,首都高速神奈川３号狩場線,139.60637803819444,35.43651475694445
348,84090500,首都高速神奈川３号狩場線,139.60727864583333,35.43641927083333
349,84090557,首都高速神奈川３号狩場線,139.61103949652778,35.43656032986111
350,84090646,首都高速神奈川３号狩場線,139.61595920138888,35.43383029513889
351,84090703,首都高速神奈川３号狩場線,139.61952256944446,35.432819010416665
352,84090744,首都高速神奈川３号狩場線,139.62178819444443,35.43275173611111
353,84091001,首都高速神奈川３号狩場線,139.63829644097223,35.437085503472225
354,84091146,首都高速神奈川３号狩場線,139.64705512152779,35.44029079861111
355,84091171,首都高速神奈川３号狩場線,139.64809895833332,35.44076388888889
356,84091228,首都高速神奈川３号狩場線,139.65126519097223,35.4420703125
357,84091261,首都高速神奈川３号狩場線,139.65303602430555,35.44268012152778
358,84091318,首都高速神奈川３号狩場線,139.65647569444445,35.44312282986111
359,84091474,首都高速神奈川３号狩場線,139.60235026041667,35.43909939236111
360,84091499,首都高速神奈川３号狩場線,139.60118272569446,35.439190538194445
361,84091516,首都高速神奈川３号狩場線,139.60048828125,35.43924696180556
362,84091525,首都高速神奈川３号狩場線,139.60028211805556,35.43926215277778
363,84091590,首都高速神奈川３号狩場線,139.59635416666666,35.44008463541667
364,84091599,首都高速神奈川３号狩場線,139.59604817708333,35.440182291666666
365,84091608,首都高速神奈川３号狩場線,139.59631510416668,35.44000868055556
366,84091673,首都高速神奈川３号狩場線,139.60046657986112,35.43900173611111
367,84091690,首都高速神奈川３号狩場線,139.60118272569446,35.43899739583333
368,84091798,首都高速神奈川３号狩場線,139.58690104166666,35.44261284722222
369,84091815,首都高速神奈川３号狩場線,139.58786241319444,35.44277126736111
370,84091856,首都高速神奈川３号狩場線,139.59054036458335,35.44253689236111
371,84091913,首都高速神奈川３号狩場線,139.59391927083334,35.44136284722222
372,84091922,首都高速神奈川３号狩場線,139.59428602430555,35.441158854166666
373,84091939,首都高速神奈川３号狩場線,139.5950412326389,35.44076171875
374,84091956,首都高速神奈川３号狩場線,139.5957204861111,35.44040147569444
375,84091973,首都高速神奈川３号狩場線,139.59636935763888,35.440091145833335
376,84092038,首都高速神奈川３号狩場線,139.60049696180556,35.43916015625
377,84092055,首都高速神奈川３号狩場線,139.6011740451389,35.439140625
378,84092080,首都高速神奈川３号狩場線,139.60235026041667,35.43909939236111
379,84092129,首都高速神奈川３号狩場線,139.60476128472223,35.43765407986111
380,84092146,首都高速神奈川３号狩場線,139.60545572916666,35.43702907986111
381,84092163,首都高速神奈川３号狩場線,139.60640842013888,35.4366015625
382,84092180,首都高速神奈川３号狩場線,139.6072634548611,35.436510416666664
383,84092245,首都高速神奈川３号狩場線,139.61109157986112,35.43663845486111
384,84092342,首都高速神奈川３号狩場線,139.61628038194445,35.433780381944445
385,84092407,首都高速神奈川３号狩場線,139.6201931423611,35.432788628472224
386,84092432,首都高速神奈川３号狩場線,139.62178819444443,35.432803819444445
387,84092697,首都高速神奈川３号狩場線,139.63874565972222,35.43733940972222
388,84092730,首都高速神奈川３号狩場線,139.64059244791667,35.43801649305556
389,84092795,首都高速神奈川３号狩場線,139.64467447916667,35.43929253472222
390,84092852,首都高速神奈川３号狩場線,139.64782552083332,35.44076388888889
391,84092901,首都高速神奈川３号狩場線,139.65051866319445,35.44191189236111
392,84092942,首都高速神奈川３号狩場線,139.65303602430555,35.44277777777778
393,84092951,首都高速神奈川３号狩場線,139.65304253472223,35.442782118055554
394,84092976,首都高速神奈川３号狩場線,139.65430989583334,35.44319010416667
395,84093081,首都高速神奈川３号狩場線,139.66029730902778,35.44076388888889
396,84093090,首都高速神奈川３号狩場線,139.66059461805557,35.440518663194446
397,84093099,首都高速神奈川３号狩場線,139.66083984375,35.44031684027778
398,84093215,首都高速神奈川３号狩場線,139.6201931423611,35.432788628472224
399,84093240,首都高速神奈川３号狩場線,139.62178819444443,35.43299045138889
400,84093444,首都高速神奈川３号狩場線,139.61272569444444,35.43600260416667
401,84093485,首都高速神奈川３号狩場線,139.61467881944444,35.434811197916666
402,84093617,首都高速神奈川３号狩場線,139.61595920138888,35.43383029513889
403,84093805,首都高速神奈川３号狩場線,139.62520616319443,35.43736979166667
404,84093854,首都高速神奈川３号狩場線,139.6231228298611,35.43603298611111
405,84093919,首都高速神奈川３号狩場線,139.62178819444443,35.43294487847222
406,84156222,首都高速神奈川２号三ツ沢線,139.61530164930556,35.4687890625
407,84156231,首都高速神奈川２号三ツ沢線,139.6156987847222,35.46860677083333
408,84156240,首都高速神奈川２号三ツ沢線,139.61575303819444,35.468539496527775
409,84156305,首都高速神奈川２号三ツ沢線,139.6194900173611,35.46818359375
410,84160228,首都高速神奈川２号三ツ沢線,139.6156987847222,35.46887152777778
411,84160336,首都高速神奈川２号三ツ沢線,139.61549262152778,35.46780381944444
412,84160664,首都高速神奈川２号三ツ沢線,139.6106488715278,35.471041666666665
413,84160697,首都高速神奈川２号三ツ沢線,139.60875651041667,35.47083333333333
414,84160714,首都高速神奈川２号三ツ沢線,139.60768880208335,35.47064453125
415,84160822,首都高速神奈川２号三ツ沢線,139.60296657986112,35.472782118055555
416,84160847,首都高速神奈川２号三ツ沢線,139.60403428819444,35.47235894097222
417,84160971,首都高速神奈川２号三ツ沢線,139.60311197916667,35.47277560763889
418,84161012,首都高速神奈川２号三ツ沢線,139.60491970486112,35.471684027777776
419,84161021,首都高速神奈川２号三ツ沢線,139.60524088541666,35.471408420138886
420,84161078,首都高速神奈川２号三ツ沢線,139.6087109375,35.47094618055556
421,84161095,首都高速神奈川２号三ツ沢線,139.60966362847222,35.471150173611115
